period,respondent,respondent-name,type,type-name
2026-04-23T19,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T19,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T19,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T18,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T18,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T18,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T18,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T17,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T17,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T17,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T17,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T16,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T16,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T16,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T16,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T15,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T15,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T15,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T15,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T14,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T14,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T14,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T14,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T13,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T13,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T13,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T13,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T12,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T12,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T12,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T12,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T11,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T11,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T11,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T11,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T10,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T10,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T10,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T10,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T09,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T09,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T09,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T09,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T08,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T08,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T08,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T08,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T07,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T07,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T07,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T07,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T06,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T06,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T06,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T06,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T05,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T05,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T04,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T04,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T03,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T03,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T03,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T03,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T02,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T02,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T02,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T02,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T01,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T01,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T01,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T01,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-23T00,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-23T00,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-23T00,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-23T00,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T23,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T23,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T23,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T23,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T22,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T22,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T22,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T22,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T21,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T21,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T21,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T21,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T20,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T20,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T20,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T20,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T19,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T19,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T19,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T19,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T18,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T18,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T18,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T18,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T17,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T17,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T17,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T17,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T16,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T16,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T16,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T16,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T15,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T15,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T15,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T15,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T14,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T14,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T14,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T14,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T13,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T13,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T13,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T13,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T12,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T12,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T12,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T12,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T11,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T11,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T11,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T11,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T10,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T10,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T10,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T10,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T09,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T09,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T09,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T09,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T08,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T08,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T08,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T08,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T07,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T07,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T07,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T07,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T06,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T06,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T06,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T06,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T05,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T05,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T05,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T05,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T04,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T04,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T04,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T04,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T03,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T03,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T03,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T03,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T02,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T02,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T02,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T02,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T01,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T01,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T01,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T01,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-22T00,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-22T00,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-22T00,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-22T00,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T23,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T23,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T23,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T23,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T22,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T22,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T22,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T22,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T21,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T21,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T21,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T21,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T20,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T20,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T20,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T20,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T19,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T19,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T19,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T19,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T18,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T18,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T18,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T18,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T17,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T17,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T17,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T17,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T16,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T16,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T16,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T16,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T15,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T15,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T15,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T15,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T14,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T14,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T14,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T14,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T13,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T13,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T13,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T13,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T12,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T12,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
2026-04-21T12,SOCO,"Southern Company Services, Inc. - Trans",NG,Net generation
2026-04-21T12,SOCO,"Southern Company Services, Inc. - Trans",TI,Total interchange
2026-04-21T11,SOCO,"Southern Company Services, Inc. - Trans",D,Demand
2026-04-21T11,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast
